time_ms,price,equity,lp_value,fees,phase
1776927600000,86.23234922408716,199.4366823092217,-0.0,0.0498009566327956,Paused
1776931200000,85.95690174336502,199.4366823092217,-0.0,0.0498009566327956,Paused
1776934800000,85.75089368657838,199.4366823092217,-0.0,0.0498009566327956,Paused
1776938400000,85.54537935767858,199.4366823092217,-0.0,0.0498009566327956,Paused
1776942000000,85.47698409408589,199.4366823092217,-0.0,0.0498009566327956,Paused
1776945600000,85.85383592491927,199.4366823092217,-0.0,0.0498009566327956,Paused
1776949200000,85.99128450406235,199.4366823092217,-0.0,0.0498009566327956,Paused
1776952800000,85.81950812167061,199.4366823092217,-0.0,0.0498009566327956,Paused
1776956400000,86.06009129027113,199.4366823092217,-0.0,0.0498009566327956,Paused
1776960000000,86.4049519494938,199.4366823092217,-0.0,0.0498009566327956,Paused
1776963600000,85.85383592491927,199.4366823092217,-0.0,0.0498009566327956,Paused
1776967200000,85.40864351389182,199.4366823092217,-0.0,0.0498009566327956,Paused
1776970800000,85.34035757337591,199.4366823092217,-0.0,0.0498009566327956,Paused
1776974400000,85.37449371640525,199.4366823092217,-0.0,0.0498009566327956,Paused
1776978000000,85.68233411011683,199.4366823092217,-0.0,0.0498009566327956,Paused
1776981600000,85.88817745928922,199.4366823092217,-0.0,0.0498009566327956,Paused
1776985200000,85.99128450406235,199.4366823092217,-0.0,0.0498009566327956,Paused
1776988800000,86.16340471417108,199.4366823092217,-0.0,0.0498009566327956,Paused
1776992400000,86.23234922408716,199.4366823092217,-0.0,0.0498009566327956,Paused
1776996000000,86.33586944020256,199.4366823092217,-0.0,0.0498009566327956,Paused
1776999600000,85.92253273027293,199.4366823092217,-0.0,0.0498009566327956,Paused
1777003200000,85.7166070437609,199.4366823092217,-0.0,0.0498009566327956,Paused
1777006800000,85.40864351389182,199.4366823092217,-0.0,0.0498009566327956,Paused
1777010400000,85.75089368657838,199.4366823092217,-0.0,0.0498009566327956,Paused
1777014000000,85.47698409408589,199.4366823092217,-0.0,0.0498009566327956,Paused
1777017600000,85.5111748877235,199.4366823092217,-0.0,0.0498009566327956,Paused
1777021200000,85.40864351389182,199.4366823092217,-0.0,0.0498009566327956,Paused
1777024800000,85.44280697129737,199.4366823092217,-0.0,0.0498009566327956,Paused
1777028400000,85.78519404405299,199.4366823092217,-0.0,0.0498009566327956,Paused
1777032000000,86.23234922408716,199.4366823092217,-0.0,0.0498009566327956,Paused
1777035600000,86.37040378797863,199.4366823092217,-0.0,0.0498009566327956,Paused
1777039200000,86.12895313291794,199.4366823092217,-0.0,0.0498009566327956,Paused
1777042800000,86.06009129027113,199.4366823092217,-0.0,0.0498009566327956,Paused
1777046400000,86.54328284348873,199.4366823092217,-0.0,0.0498009566327956,Paused
1777050000000,86.37040378797863,199.4366823092217,-0.0,0.0498009566327956,Paused
1777053600000,86.50867937174004,199.4366823092217,-0.0,0.0498009566327956,Paused
1777057200000,86.4049519494938,199.4366823092217,-0.0,0.0498009566327956,Paused
1777060800000,86.4049519494938,199.4366823092217,-0.0,0.0498009566327956,Paused
1777064400000,86.89007975161692,199.4366823092217,-0.0,0.0498009566327956,Paused
1777068000000,86.50867937174004,199.4366823092217,-0.0,0.0498009566327956,Paused
1777071600000,86.19787007605674,199.4366823092217,-0.0,0.0498009566327956,Paused
1777075200000,86.23234922408716,199.4366823092217,-0.0,0.0498009566327956,Paused
1777078800000,86.2668421637768,199.4366823092217,-0.0,0.0498009566327956,Paused
1777082400000,86.33586944020256,199.4366823092217,-0.0,0.0498009566327956,Paused
1777086000000,86.33586944020256,199.4366823092217,-0.0,0.0498009566327956,Paused
1777089600000,86.47408973584571,199.4366823092217,-0.0,0.0498009566327956,Paused
1777093200000,86.37040378797863,199.4366823092217,-0.0,0.0498009566327956,Paused
1777096800000,86.23234922408716,199.4366823092217,-0.0,0.0498009566327956,Paused
1777100400000,86.50867937174004,199.4366823092217,-0.0,0.0498009566327956,Paused
1777104000000,86.43951393027359,199.4366823092217,-0.0,0.0498009566327956,Paused
1777107600000,86.64717632921541,199.4366823092217,-0.0,0.0498009566327956,Paused
1777111200000,86.64717632921541,199.4366823092217,-0.0,0.0498009566327956,Paused
1777114800000,86.64717632921541,199.4366823092217,-0.0,0.0498009566327956,Paused
1777118400000,86.4049519494938,199.4366823092217,-0.0,0.0498009566327956,Paused
1777122000000,86.43951393027359,199.4366823092217,-0.0,0.0498009566327956,Paused
1777125600000,86.64717632921541,199.4366823092217,-0.0,0.0498009566327956,Paused
1777129200000,86.54328284348873,199.4366823092217,-0.0,0.0498009566327956,Paused
1777132800000,86.2668421637768,199.4366823092217,-0.0,0.0498009566327956,Paused
1777136400000,85.92253273027293,199.4366823092217,-0.0,0.0498009566327956,Paused
1777140000000,85.64807488016477,199.4366823092217,-0.0,0.0498009566327956,Paused
1777143600000,85.7166070437609,199.4366823092217,-0.0,0.0498009566327956,Paused
1777147200000,85.7166070437609,199.4366823092217,-0.0,0.0498009566327956,Paused
1777150800000,85.92253273027293,199.4366823092217,-0.0,0.0498009566327956,Paused
1777154400000,85.92253273027293,199.4366823092217,-0.0,0.0498009566327956,Paused
1777158000000,86.12895313291794,199.4366823092217,-0.0,0.0498009566327956,Paused
1777161600000,86.19787007605674,199.4366823092217,-0.0,0.0498009566327956,Paused
1777165200000,86.06009129027113,199.4366823092217,-0.0,0.0498009566327956,Paused
1777168800000,86.02568101786402,199.4366823092217,-0.0,0.0498009566327956,Paused
1777172400000,86.4049519494938,199.4366823092217,-0.0,0.0498009566327956,Paused
1777176000000,86.02568101786402,199.4366823092217,-0.0,0.0498009566327956,Paused
1777179600000,86.47408973584571,199.4366823092217,-0.0,0.0498009566327956,Paused
1777183200000,86.47408973584571,199.4366823092217,-0.0,0.0498009566327956,Paused
1777186800000,86.47408973584571,199.4366823092217,-0.0,0.0498009566327956,Paused
1777190400000,86.64717632921541,199.4366823092217,-0.0,0.0498009566327956,Paused
1777194000000,86.61253131668875,199.4366823092217,-0.0,0.0498009566327956,Paused
1777197600000,86.54328284348873,199.4366823092217,-0.0,0.0498009566327956,Paused
1777201200000,86.50867937174004,199.4366823092217,-0.0,0.0498009566327956,Paused
1777204800000,86.54328284348873,199.4366823092217,-0.0,0.0498009566327956,Paused
1777208400000,86.09451532678722,199.4366823092217,-0.0,0.0498009566327956,Paused
1777212000000,86.09451532678722,199.4366823092217,-0.0,0.0498009566327956,Paused
1777215600000,86.43951393027359,199.4366823092217,-0.0,0.0498009566327956,Paused
1777219200000,86.54328284348873,199.4366823092217,-0.0,0.0498009566327956,Paused
1777222800000,86.47408973584571,199.4366823092217,-0.0,0.0498009566327956,Paused
1777226400000,86.57790015662609,199.4366823092217,-0.0,0.0498009566327956,Paused
1777230000000,86.85533761657034,199.4366823092217,-0.0,0.0498009566327956,Paused
1777233600000,86.92483578351761,199.4366823092217,-0.0,0.0498009566327956,Paused
1777237200000,86.7511945370005,199.4366823092217,-0.0,0.0498009566327956,Paused
1777240800000,86.8206093728212,199.4366823092217,-0.0,0.0498009566327956,Paused
1777244400000,86.7511945370005,199.4366823092217,-0.0,0.0498009566327956,Paused
1777248000000,86.959605717831,199.4366823092217,-0.0,0.0498009566327956,Paused
1777251600000,87.30807091818087,199.4366823092217,-0.0,0.0498009566327956,Paused
1777255200000,87.8333886647459,199.4366823092217,-0.0,0.0498009566327956,Paused
1777258800000,87.86852202021178,199.4366823092217,-0.0,0.0498009566327956,Paused
1777262400000,87.76316409136658,199.4366823092217,-0.0,0.0498009566327956,Paused
1777266000000,87.55282706751834,199.4366823092217,-0.0,0.0498009566327956,Paused
1777269600000,85.99128450406235,199.4366823092217,-0.0,0.0498009566327956,Paused
1777273200000,85.78519404405299,199.4366823092217,-0.0,0.0498009566327956,Paused
1777276800000,85.3062350793442,199.4366823092217,-0.0,0.0498009566327956,Paused
1777280400000,85.5111748877235,199.4366823092217,-0.0,0.0498009566327956,Paused
1777284000000,85.54537935767858,199.4366823092217,-0.0,0.0498009566327956,Paused
1777287600000,85.23803101644607,199.4366823092217,-0.0,0.0498009566327956,Paused
1777291200000,85.27212622885266,199.4366823092217,-0.0,0.0498009566327956,Paused
1777294800000,85.10178643864107,199.4366823092217,-0.0,0.0498009566327956,Paused
1777298400000,85.20394943667142,199.4366823092217,-0.0,0.0498009566327956,Paused
1777302000000,85.23803101644607,199.4366823092217,-0.0,0.0498009566327956,Paused
1777305600000,84.12050439634358,199.4366823092217,-0.0,0.0498009566327956,Paused
1777309200000,84.28888005179112,199.4366823092217,-0.0,0.0498009566327956,Paused
1777312800000,84.52517231545572,199.4366823092217,-0.0,0.0498009566327956,Paused
1777316400000,84.59280597733563,199.4366823092217,-0.0,0.0498009566327956,Paused
1777320000000,84.15415259810206,199.4366823092217,-0.0,0.0498009566327956,Paused
1777323600000,84.28888005179112,199.4366823092217,-0.0,0.0498009566327956,Paused
1777327200000,84.28888005179112,199.4366823092217,-0.0,0.0498009566327956,Paused
1777330800000,84.55898238438186,199.4366823092217,-0.0,0.0498009566327956,Paused
1777334400000,84.7960318427268,199.4366823092217,-0.0,0.0498009566327956,Paused
1777338000000,84.82995025546388,199.4366823092217,-0.0,0.0498009566327956,Paused
1777341600000,84.45759272805846,199.4366823092217,-0.0,0.0498009566327956,Paused
1777345200000,84.18781425914135,199.4366823092217,-0.0,0.0498009566327956,Paused
1777348800000,84.18781425914135,199.4366823092217,-0.0,0.0498009566327956,Paused
1777352400000,84.08686964848418,199.4366823092217,-0.0,0.0498009566327956,Paused
1777356000000,84.18781425914135,199.4366823092217,-0.0,0.0498009566327956,Paused
1777359600000,83.9524650884822,199.4366823092217,-0.0,0.0498009566327956,Paused
1777363200000,84.01964049294736,199.4366823092217,-0.0,0.0498009566327956,Paused
1777366800000,83.9524650884822,199.4366823092217,-0.0,0.0498009566327956,Paused
1777370400000,83.61739282930535,199.4366823092217,-0.0,0.0498009566327956,Paused
1777374000000,83.78476145631828,199.4366823092217,-0.0,0.0498009566327956,Paused
1777377600000,83.38363828622525,199.4366823092217,-0.0,0.0498009566327956,Paused
1777381200000,83.68430012235162,199.4366823092217,-0.0,0.0498009566327956,Paused
1777384800000,83.5839592456071,199.4366823092217,-0.0,0.0498009566327956,Paused
1777388400000,83.38363828622525,199.4366823092217,-0.0,0.0498009566327956,Paused
1777392000000,83.41699174153973,199.4366823092217,-0.0,0.0498009566327956,Paused
1777395600000,83.5839592456071,199.4366823092217,-0.0,0.0498009566327956,Paused
1777399200000,83.65083978643709,199.4366823092217,-0.0,0.0498009566327956,Paused
1777402800000,83.78476145631828,199.4366823092217,-0.0,0.0498009566327956,Paused
1777406400000,83.9188975294704,199.4366823092217,-0.0,0.0498009566327956,Paused
1777410000000,83.8182753609008,199.4366823092217,-0.0,0.0498009566327956,Paused
1777413600000,83.75126095193751,199.4366823092217,-0.0,0.0498009566327956,Paused
1777417200000,83.68430012235162,199.4366823092217,-0.0,0.0498009566327956,Paused
1777420800000,84.01964049294736,199.4366823092217,-0.0,0.0498009566327956,Paused
1777424400000,84.05324834914452,199.4366823092217,-0.0,0.0498009566327956,Paused
1777428000000,84.08686964848418,199.4366823092217,-0.0,0.0498009566327956,Paused
1777431600000,84.01964049294736,199.4366823092217,-0.0,0.0498009566327956,Paused
1777435200000,84.59280597733563,199.4366823092217,-0.0,0.0498009566327956,Paused
1777438800000,84.9657596343435,199.4366823092217,-0.0,0.0498009566327956,Paused
1777442400000,84.82995025546388,199.4366823092217,-0.0,0.0498009566327956,Paused
1777446000000,84.59280597733563,199.4366823092217,-0.0,0.0498009566327956,Paused
1777449600000,84.6943579544692,199.4366823092217,-0.0,0.0498009566327956,Paused
1777453200000,84.49137576514967,199.4366823092217,-0.0,0.0498009566327956,Paused
1777456800000,85.3062350793442,199.4366823092217,-0.0,0.0498009566327956,Paused
1777460400000,85.16988148407782,199.4366823092217,-0.0,0.0498009566327956,Paused
1777464000000,84.9317869195757,199.4366823092217,-0.0,0.0498009566327956,Paused
1777467600000,84.25517798059893,199.4366823092217,-0.0,0.0498009566327956,Paused
1777471200000,84.01964049294736,199.4366823092217,-0.0,0.0498009566327956,Paused
1777474800000,83.8182753609008,199.4366823092217,-0.0,0.0498009566327956,Paused
1777478400000,83.21707094375469,199.4366823092217,-0.0,0.0498009566327956,Paused
1777482000000,83.0840566711149,199.4366823092217,-0.0,0.0498009566327956,Paused
1777485600000,83.31697137840712,199.4366823092217,-0.0,0.0498009566327956,Paused
1777489200000,82.25752096546394,199.4366823092217,-0.0,0.0498009566327956,Paused
1777492800000,82.15889085491227,199.4366823092217,-0.0,0.0498009566327956,Paused
1777496400000,82.65322686474838,199.4366823092217,-0.0,0.0498009566327956,Paused
1777500000000,82.88493380002919,199.4366823092217,-0.0,0.0498009566327956,Paused
1777503600000,83.0840566711149,199.4366823092217,-0.0,0.0498009566327956,Paused
1777507200000,83.05083633658026,199.4366823092217,-0.0,0.0498009566327956,Paused
1777510800000,83.8182753609008,199.4366823092217,-0.0,0.0498009566327956,Paused
1777514400000,83.71777384240056,199.4366823092217,-0.0,0.0498009566327956,Paused
1777518000000,82.98443551066208,199.4366823092217,-0.0,0.0498009566327956,Paused
1777521600000,83.05083633658026,199.4366823092217,-0.0,0.0498009566327956,Paused
1777525200000,82.3892119872888,199.4366823092217,-0.0,0.0498009566327956,Paused
1777528800000,82.55412228674216,199.4366823092217,-0.0,0.0498009566327956,Paused
1777532400000,82.91808777354919,199.4366823092217,-0.0,0.0498009566327956,Paused
1777536000000,83.28365791524101,199.4366823092217,-0.0,0.0498009566327956,Paused
1777539600000,83.11729029378333,199.4366823092217,-0.0,0.0498009566327956,Paused
1777543200000,83.15053720990085,199.4366823092217,-0.0,0.0498009566327956,Paused
1777546800000,82.95125500865859,199.4366823092217,-0.0,0.0498009566327956,Paused
1777550400000,82.95125500865859,199.4366823092217,-0.0,0.0498009566327956,Paused
1777554000000,83.18379742478477,199.4366823092217,-0.0,0.0498009566327956,Paused
1777557600000,83.18379742478477,199.4366823092217,-0.0,0.0498009566327956,Paused
1777561200000,83.21707094375469,199.4366823092217,-0.0,0.0498009566327956,Paused
1777564800000,83.35029816695847,199.4366823092217,-0.0,0.0498009566327956,Paused
1777568400000,82.98443551066208,199.4366823092217,-0.0,0.0498009566327956,Paused
1777572000000,83.05083633658026,199.4366823092217,-0.0,0.0498009566327956,Paused
1777575600000,83.0840566711149,199.4366823092217,-0.0,0.0498009566327956,Paused
1777579200000,83.05083633658026,199.4366823092217,-0.0,0.0498009566327956,Paused
1777582800000,83.0840566711149,199.4366823092217,-0.0,0.0498009566327956,Paused
1777586400000,82.85179308279605,199.4366823092217,-0.0,0.0498009566327956,Paused
1777590000000,82.7855513959911,199.4366823092217,-0.0,0.0498009566327956,Paused
1777593600000,83.05083633658026,199.4366823092217,-0.0,0.0498009566327956,Paused
1777597200000,83.15053720990085,199.4366823092217,-0.0,0.0498009566327956,Paused
1777600800000,83.61739282930535,199.4366823092217,-0.0,0.0498009566327956,Paused
1777604400000,83.55053902999515,199.4366823092217,-0.0,0.0498009566327956,Paused
1777608000000,83.88534339211357,199.4366823092217,-0.0,0.0498009566327956,Paused
1777611600000,83.8182753609008,199.4366823092217,-0.0,0.0498009566327956,Paused
1777615200000,84.05324834914452,199.4366823092217,-0.0,0.0498009566327956,Paused
1777618800000,83.88534339211357,199.4366823092217,-0.0,0.0498009566327956,Paused
1777622400000,83.9188975294704,199.4366823092217,-0.0,0.0498009566327956,Paused
1777626000000,84.15415259810206,199.4366823092217,-0.0,0.0498009566327956,Paused
1777629600000,83.9524650884822,199.4366823092217,-0.0,0.0498009566327956,Paused
1777633200000,83.9188975294704,199.4366823092217,-0.0,0.0498009566327956,Paused
1777636800000,83.98604607451756,199.4366823092217,-0.0,0.0498009566327956,Paused
1777640400000,84.32259560381186,199.4366823092217,-0.0,0.0498009566327956,Paused
1777644000000,84.62664309972658,199.4366823092217,-0.0,0.0498009566327956,Paused
1777647600000,84.22148938484499,199.4366823092217,-0.0,0.0498009566327956,Paused
1777651200000,84.45759272805846,199.4366823092217,-0.0,0.0498009566327956,Paused
1777654800000,84.01964049294736,199.4366823092217,-0.0,0.0498009566327956,Paused
1777658400000,84.25517798059893,199.4366823092217,-0.0,0.0498009566327956,Paused
1777662000000,84.01964049294736,199.4366823092217,-0.0,0.0498009566327956,Paused
1777665600000,83.88534339211357,199.4366823092217,-0.0,0.0498009566327956,Paused
1777669200000,83.48373868165162,199.4366823092217,-0.0,0.0498009566327956,Paused
1777672800000,83.75126095193751,199.4366823092217,-0.0,0.0498009566327956,Paused
1777676400000,83.71777384240056,199.4366823092217,-0.0,0.0498009566327956,Paused
1777680000000,83.71777384240056,199.4366823092217,-0.0,0.0498009566327956,Paused
1777683600000,83.8182753609008,199.4366823092217,-0.0,0.0498009566327956,Paused
1777687200000,84.01964049294736,199.4366823092217,-0.0,0.0498009566327956,Paused
1777690800000,83.98604607451756,199.4366823092217,-0.0,0.0498009566327956,Paused
1777694400000,83.85180267104518,199.4366823092217,-0.0,0.0498009566327956,Paused
1777698000000,83.61739282930535,199.4366823092217,-0.0,0.0498009566327956,Paused
1777701600000,83.71777384240056,199.4366823092217,-0.0,0.0498009566327956,Paused
1777705200000,83.8182753609008,199.4366823092217,-0.0,0.0498009566327956,Paused
1777708800000,83.71777384240056,199.4366823092217,-0.0,0.0498009566327956,Paused
1777712400000,83.85180267104518,199.4366823092217,-0.0,0.0498009566327956,Paused
1777716000000,84.01964049294736,199.4366823092217,-0.0,0.0498009566327956,Paused
1777719600000,83.9524650884822,199.4366823092217,-0.0,0.0498009566327956,Paused
1777723200000,83.68430012235162,199.4366823092217,-0.0,0.0498009566327956,Paused
1777726800000,83.85180267104518,199.4366823092217,-0.0,0.0498009566327956,Paused
1777730400000,83.9524650884822,199.4366823092217,-0.0,0.0498009566327956,Paused
1777734000000,83.98604607451756,199.4366823092217,-0.0,0.0498009566327956,Paused
1777737600000,84.05324834914452,199.4366823092217,-0.0,0.0498009566327956,Paused
1777741200000,84.18781425914135,199.4366823092217,-0.0,0.0498009566327956,Paused
1777744800000,84.01964049294736,199.4366823092217,-0.0,0.0498009566327956,Paused
1777748400000,84.18781425914135,199.4366823092217,-0.0,0.0498009566327956,Paused
1777752000000,84.22148938484499,199.4366823092217,-0.0,0.0498009566327956,Paused
1777755600000,84.18781425914135,199.4366823092217,-0.0,0.0498009566327956,Paused
1777759200000,84.55898238438186,199.4366823092217,-0.0,0.0498009566327956,Paused
1777762800000,84.45759272805846,199.4366823092217,-0.0,0.0498009566327956,Paused
1777766400000,84.25517798059893,199.4366823092217,-0.0,0.0498009566327956,Paused
1777770000000,84.05324834914452,199.4366823092217,-0.0,0.0498009566327956,Paused
1777773600000,83.75126095193751,199.4366823092217,-0.0,0.0498009566327956,Paused
1777777200000,83.68430012235162,199.4366823092217,-0.0,0.0498009566327956,Paused
1777780800000,83.68430012235162,199.4366823092217,-0.0,0.0498009566327956,Paused
1777784400000,83.71777384240056,199.4366823092217,-0.0,0.0498009566327956,Paused
1777788000000,83.75126095193751,199.4366823092217,-0.0,0.0498009566327956,Paused
1777791600000,83.78476145631828,199.4366823092217,-0.0,0.0498009566327956,Paused
1777795200000,83.88534339211357,199.4366823092217,-0.0,0.0498009566327956,Paused
1777798800000,83.9188975294704,199.4366823092217,-0.0,0.0498009566327956,Paused
1777802400000,84.01964049294736,199.4366823092217,-0.0,0.0498009566327956,Paused
1777806000000,83.8182753609008,199.4366823092217,-0.0,0.0498009566327956,Paused
1777809600000,83.9524650884822,199.4366823092217,-0.0,0.0498009566327956,Paused
1777813200000,84.08686964848418,199.4366823092217,-0.0,0.0498009566327956,Paused
1777816800000,84.08686964848418,199.4366823092217,-0.0,0.0498009566327956,Paused
1777820400000,84.35632464205338,199.4366823092217,-0.0,0.0498009566327956,Paused
1777824000000,84.12050439634358,199.4366823092217,-0.0,0.0498009566327956,Paused
1777827600000,84.15415259810206,199.4366823092217,-0.0,0.0498009566327956,Paused
1777831200000,84.18781425914135,199.4366823092217,-0.0,0.0498009566327956,Paused
1777834800000,84.25517798059893,199.4366823092217,-0.0,0.0498009566327956,Paused
1777838400000,84.3900671719102,199.4366823092217,-0.0,0.0498009566327956,Paused
1777842000000,84.32259560381186,199.4366823092217,-0.0,0.0498009566327956,Paused
1777845600000,84.12050439634358,199.4366823092217,-0.0,0.0498009566327956,Paused
1777849200000,84.66049375696646,199.4366823092217,-0.0,0.0498009566327956,Paused
1777852800000,83.88534339211357,199.4366823092217,-0.0,0.0498009566327956,Paused
1777856400000,83.78476145631828,199.4366823092217,-0.0,0.0498009566327956,Paused
1777860000000,84.72823569765103,199.4366823092217,-0.0,0.0498009566327956,Paused
1777863600000,85.27212622885266,199.4366823092217,-0.0,0.0498009566327956,Paused
1777867200000,85.37449371640525,199.4366823092217,-0.0,0.0498009566327956,Paused
1777870800000,85.75089368657838,199.4366823092217,-0.0,0.0498009566327956,Paused
1777874400000,85.37449371640525,199.4366823092217,-0.0,0.0498009566327956,Paused
1777878000000,84.86388223556608,199.4366823092217,-0.0,0.0498009566327956,Paused
1777881600000,84.8978277884603,199.4366823092217,-0.0,0.0498009566327956,Paused
1777885200000,84.76212699193005,199.4366823092217,-0.0,0.0498009566327956,Paused
1777888800000,85.0337458365725,199.4366823092217,-0.0,0.0498009566327956,Paused
1777892400000,84.05324834914452,199.4366823092217,-0.0,0.0498009566327956,Paused
1777896000000,83.98604607451756,199.4366823092217,-0.0,0.0498009566327956,Paused
1777899600000,83.9188975294704,199.4366823092217,-0.0,0.0498009566327956,Paused
1777903200000,83.98604607451756,199.4366823092217,-0.0,0.0498009566327956,Paused
1777906800000,84.99974593819722,199.4366823092217,-0.0,0.0498009566327956,Paused
1777910400000,84.45759272805846,199.4366823092217,-0.0,0.0498009566327956,Paused
1777914000000,84.49137576514967,199.4366823092217,-0.0,0.0498009566327956,Paused
1777917600000,84.9317869195757,199.4366823092217,-0.0,0.0498009566327956,Paused
1777921200000,84.72823569765103,199.4366823092217,-0.0,0.0498009566327956,Paused
1777924800000,84.45759272805846,199.4366823092217,-0.0,0.0498009566327956,Paused
1777928400000,84.08686964848418,199.4366823092217,-0.0,0.0498009566327956,Paused
1777932000000,84.42382319877896,199.4366823092217,-0.0,0.0498009566327956,Paused
1777935600000,84.22148938484499,199.4366823092217,-0.0,0.0498009566327956,Paused
1777939200000,84.08686964848418,199.4366823092217,-0.0,0.0498009566327956,Paused
1777942800000,84.32259560381186,199.4366823092217,-0.0,0.0498009566327956,Paused
1777946400000,84.42382319877896,199.4366823092217,-0.0,0.0498009566327956,Paused
1777950000000,84.49137576514967,199.4366823092217,-0.0,0.0498009566327956,Paused
1777953600000,84.7960318427268,199.4366823092217,-0.0,0.0498009566327956,Paused
1777957200000,84.7960318427268,199.4366823092217,-0.0,0.0498009566327956,Paused
1777960800000,84.9317869195757,199.4366823092217,-0.0,0.0498009566327956,Paused
1777964400000,84.9317869195757,199.4366823092217,-0.0,0.0498009566327956,Paused
1777968000000,84.8978277884603,199.4366823092217,-0.0,0.0498009566327956,Paused
1777971600000,84.7960318427268,199.4366823092217,-0.0,0.0498009566327956,Paused
1777975200000,84.52517231545572,199.4366823092217,-0.0,0.0498009566327956,Paused
1777978800000,84.86388223556608,199.4366823092217,-0.0,0.0498009566327956,Paused
1777982400000,84.9657596343435,199.4366823092217,-0.0,0.0498009566327956,Paused
1777986000000,85.34035757337591,199.4366823092217,-0.0,0.0498009566327956,Paused
1777989600000,85.64807488016477,199.4366823092217,-0.0,0.0498009566327956,Paused
1777993200000,85.44280697129737,199.4366823092217,-0.0,0.0498009566327956,Paused
1777996800000,85.5111748877235,199.4366823092217,-0.0,0.0498009566327956,Paused
1778000400000,85.3062350793442,199.4366823092217,-0.0,0.0498009566327956,Paused
1778004000000,85.47698409408589,199.4366823092217,-0.0,0.0498009566327956,Paused
1778007600000,85.88817745928922,199.4366823092217,-0.0,0.0498009566327956,Paused
1778011200000,86.54328284348873,199.4366823092217,-0.0,0.0498009566327956,Paused
1778014800000,86.61253131668875,199.4366823092217,-0.0,0.0498009566327956,Paused
1778018400000,86.716507933827,199.4366823092217,-0.0,0.0498009566327956,Paused
1778022000000,86.61253131668875,199.4366823092217,-0.0,0.0498009566327956,Paused
1778025600000,86.33586944020256,199.4366823092217,-0.0,0.0498009566327956,Paused
1778029200000,86.4049519494938,199.4366823092217,-0.0,0.0498009566327956,Paused
1778032800000,86.8206093728212,199.4366823092217,-0.0,0.0498009566327956,Paused
1778036400000,86.85533761657034,199.4366823092217,-0.0,0.0498009566327956,Paused
1778040000000,87.34299414654816,199.4366823092217,-0.0,0.0498009566327956,Paused
1778043600000,86.8206093728212,199.4366823092217,-0.0,0.0498009566327956,Paused
1778047200000,87.41288251674446,199.4366823092217,-0.0,0.0498009566327956,Paused
1778050800000,87.51781993954255,199.4366823092217,-0.0,0.0498009566327956,Paused
1778054400000,87.69299566395613,199.4366823092217,-0.0,0.0498009566327956,Paused
1778058000000,88.9646544602485,199.4366823092217,-0.0,0.0498009566327956,Paused
1778061600000,89.46415392539686,199.4366823092217,-0.0,0.0498009566327956,Paused
1778065200000,89.35688276905148,199.4366823092217,-0.0,0.0498009566327956,Paused
1778068800000,89.85858443272076,199.4366823092217,-0.0,0.0498009566327956,Paused
1778072400000,89.64322543316244,199.4366823092217,-0.0,0.0498009566327956,Paused
1778076000000,88.32653654382652,199.4366823092217,-0.0,0.0498009566327956,Paused
1778079600000,88.3972119053074,199.4366823092217,-0.0,0.0498009566327956,Paused
1778083200000,88.9646544602485,199.4366823092217,-0.0,0.0498009566327956,Paused
1778086800000,89.21405461333667,199.4366823092217,-0.0,0.0498009566327956,Paused
1778090400000,88.82245324276415,199.4366823092217,-0.0,0.0498009566327956,Paused
1778094000000,89.00024032203258,199.4366823092217,-0.0,0.0498009566327956,Paused
1778097600000,89.24974023518199,199.4366823092217,-0.0,0.0498009566327956,Paused
1778101200000,89.17838326003267,199.4366823092217,-0.0,0.0498009566327956,Paused
1778104800000,89.46415392539686,199.22742052445906,98.94376854662043,0.05431179200764957,Active
1778108400000,89.10708333623033,199.08620678225378,98.74769080536282,0.0588208189850634,Active
1778112000000,89.14272616956482,199.10062891152853,98.76751697677568,0.06332984596247723,Active
1778115600000,88.32653654382652,198.743818656867,98.29929911428772,0.06781839843344928,Active
1778119200000,88.32653654382652,198.75212316819605,98.29929911428772,0.07230695090442132,Active
1778122800000,88.15009525673334,198.67249510380617,98.19414486453555,0.07679070181147774,Active
1778126400000,87.76316409136658,198.48941724256358,97.95859372504033,0.08126369695873985,Active
1778130000000,88.36186715844404,198.77634075688337,98.32018605483503,0.08573669210600196,Active
1778133600000,88.60957748037106,198.88730986500292,98.46504915439468,0.09022619831855151,Active
1778137200000,89.24974023518199,199.17872560808684,98.82670475763764,0.09472231928450561,Active
1778140800000,90.14653479157792,199.5397868091492,99.30283836890459,0.09923495420494569,Active
1778144400000,89.57155385862693,199.31579779399488,99.00164228418991,0.10375557714029682,Active
1778148000000,89.42838257236795,199.2626561364033,98.92437965570494,0.10827267210174453,Active
1778151600000,89.21405461333667,199.18525548519003,98.80702398356638,0.11278440835670189,Active
1778155200000,89.57155385862693,199.3340183590613,99.00164228418991,0.11729524373155586,Active
1778158800000,89.78674067430285,199.42970993581565,99.11606775338392,0.121815866666907,Active
1778162400000,88.64502131136321,198.94423521524166,98.48555144011772,0.12631292381029136,Active
1778166000000,88.15009525673334,198.72344570483696,98.19414486453555,0.13079667471734777,Active
1778169600000,88.25591768872874,198.77177047574443,98.25738126624157,0.13527945874654448,Active
1778173200000,88.46794381838552,198.88571993564682,98.382558712173,0.13976801121751653,Active
1778176800000,88.82245324276415,199.04739222927532,98.58733995665843,0.1442603654966112,Active
